DRGCode,DRGDef,providertracking,providername,ProviderStreet,cityname,st_abrev,ProviderZip,HospitalReferralRegion,Discharges,AverageCoveredCharges,AverageTotalPayments
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,10129,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,36507,AL - Mobile,15,11179.86667,4348.8
292,HEART FAILURE & SHOCK W CC,10129,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,36507,AL - Mobile,13,11942.69231,6107.153846
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,10129,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,36507,AL - Mobile,12,8555.5,4487.75
603,CELLULITIS W/O MCC,10129,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,36507,AL - Mobile,22,9842.818182,5111.863636
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,10129,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,36507,AL - Mobile,24,8188.166667,4728.75
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,10129,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,36507,AL - Mobile,12,20331.75,12164.16667
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,AL - Birmingham,20,20178.35,7752.65
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,AL - Birmingham,12,16990.91667,6222.166667
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,AL - Birmingham,22,12441.63636,4550.727273
193,SIMPLE PNEUMONIA & PLEURISY W MCC,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,AL - Birmingham,13,41303.61538,10203.23077
194,SIMPLE PNEUMONIA & PLEURISY W CC,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,AL - Birmingham,35,18565.88571,6323.971429
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,AL - Birmingham,38,14870.55263,4695.763158
292,HEART FAILURE & SHOCK W CC,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,AL - Birmingham,18,13740.55556,6760.666667
293,HEART FAILURE & SHOCK W/O CC/MCC,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,AL - Birmingham,12,9386.416667,4411
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,AL - Birmingham,20,11599.35,4485.1
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,AL - Birmingham,22,12592.59091,4464.454545
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,AL - Birmingham,31,13017.41935,4908.806452
872,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,10130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,AL - Birmingham,15,18188.6,7430.533333
057,DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,13,26197.07692,4841.846154
064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,18,52745.11111,9846.944444
065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,33,35454.21212,6037.727273
066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,26,32882.92308,4584.923077
069,TRANSIENT ISCHEMIA,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,12,27809.16667,3842
101,SEIZURES W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,21,27548.2381,4003.809524
176,PULMONARY EMBOLISM W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,17,33121.88235,6177
177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,36,71954.19444,14578.97222
178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,13,41960.84615,7822.846154
189,PULMONARY EDEMA & RESPIRATORY FAILURE,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,31,38070.83871,7732.483871
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,71,36508,6157.830986
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,57,30213,5096.614035
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,59,22154.9322,3791.830508
193,SIMPLE PNEUMONIA & PLEURISY W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,43,59392.55814,9126.627907
194,SIMPLE PNEUMONIA & PLEURISY W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,65,29512.87692,5460.123077
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,50,25605.14,4558.08
202,BRONCHITIS & ASTHMA W CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,18,39906.11111,10134.5
203,BRONCHITIS & ASTHMA W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,18,20278.38889,3195.611111
207,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,11,243678.4545,33423.45455
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,14,115125.6429,25757.64286
247,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,18,105101.7778,10242.33333
280,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,16,52260.1875,9711.3125
281,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,17,43575.11765,6096.235294
282,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,27,38008.51852,4274.222222
287,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,28,43828.89286,5696.714286
291,HEART FAILURE & SHOCK W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,73,47551.83562,7577.150685
292,HEART FAILURE & SHOCK W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,73,32950.9726,5357.794521
293,HEART FAILURE & SHOCK W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,43,25143.09302,3600.883721
300,PERIPHERAL VASCULAR DISORDERS W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,11,20449.36364,6411.181818
301,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,19,17558.21053,3476.263158
308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,24,37217.5,6483.375
309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,27,38112.81481,4407.111111
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,57,19794.21053,3270.298246
312,SYNCOPE & COLLAPSE,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,28,24907.85714,3773.464286
313,CHEST PAIN,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,21,22905.2381,2889.285714
329,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,22,174388.5455,27147.72727
330,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,28,105917.3214,14545.71429
372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,12,33468.5,6519.416667
377,G.I. HEMORRHAGE W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,17,47445.82353,9109.117647
378,G.I. HEMORRHAGE W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,42,38502,5288.452381
379,G.I. HEMORRHAGE W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,29,26390.72414,3755.103448
389,G.I. OBSTRUCTION W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,27,37093.7037,4929.925926
390,G.I. OBSTRUCTION W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,17,23087.35294,3549.470588
391,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,12,56888.66667,7498.166667
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,125,27589.768,3925.056
394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,15,39903.06667,6481.133333
418,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,16,71520.9375,8930.5
419,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,14,44215.71429,6428.642857
439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,14,44398.35714,5716.357143
460,SPINAL FUSION EXCEPT CERVICAL W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,106,132440.6604,20275.48113
469,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,17,94803.94118,15161.82353
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,380,72451.42368,10918.76316
473,CERVICAL SPINAL FUSION W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,80,67816.675,10722.0125
481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,21,63872.71429,9554.714286
482,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,17,61816.82353,8224.705882
491,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,48,41261.25,5235.75
536,FRACTURES OF HIP & PELVIS W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,17,22805.35294,3764.647059
552,MEDICAL BACK PROBLEMS W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,13,29018.84615,4311.076923
603,CELLULITIS W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,54,28472.57407,4444.759259
638,DIABETES W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,19,37862.52632,4423.526316
640,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,16,36300.5,6259.75
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,71,21638.59155,3779.338028
682,RENAL FAILURE W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,38,44646.97368,8401.552632
683,RENAL FAILURE W CC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,65,36268.36923,6801.646154
684,RENAL FAILURE W/O CC/MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,22,20879.04545,3577.863636
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,33,34858.15152,6705.787879
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,74,23656.60811,4054.040541
811,RED BLOOD CELL DISORDERS W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,13,52410.69231,6591.615385
812,RED BLOOD CELL DISORDERS W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,65,27694.87692,4370.676923
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,84,73302.77381,10742.71429
872,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,36,33110.80556,6048.444444
885,PSYCHOSES,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,82,15547.86585,4642.682927
897,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,24,19643.5,3647.083333
917,POISONING & TOXIC EFFECTS OF DRUGS W MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,12,92070.83333,15228.08333
948,SIGNS & SYMPTOMS W/O MCC,10131,CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DR SE,HUNTSVILLE,AL,35801,AL - Huntsville,11,25818.81818,3606.727273
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,10138,HILL HOSPITAL OF SUMTER COUNTY,751 DERBY DRIVE,YORK,AL,36925,MS - Meridian,15,5283.4,4620
812,RED BLOOD CELL DISORDERS W/O MCC,10138,HILL HOSPITAL OF SUMTER COUNTY,751 DERBY DRIVE,YORK,AL,36925,MS - Meridian,12,4837,5125
897,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,10138,HILL HOSPITAL OF SUMTER COUNTY,751 DERBY DRIVE,YORK,AL,36925,MS - Meridian,92,5129.98913,4195
039,EXTRACRANIAL PROCEDURES W/O CC/MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,19,73846.21053,4987.263158
057,DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,16,45197.8125,4493.25
064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,25,120088.88,9415.44
065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,56,74280.16071,5856.875
066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,52,57435.15385,4269.25
069,TRANSIENT ISCHEMIA,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,75,50127.26667,4086.306667
074,CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,26,77613.11538,4753.269231
101,SEIZURES W/O MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,38,42371,4282.736842
149,DYSEQUILIBRIUM,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,19,38751.15789,3257
176,PULMONARY EMBOLISM W/O MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,37,70293.37838,5612.756757
177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,21,135745.3333,11769.28571
178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,32,110942.6563,8865.9375
189,PULMONARY EDEMA & RESPIRATORY FAILURE,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,76,109482.8947,7485.065789
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,33,87065.21212,7473.424242
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,44,70835.63636,5378.25
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,45,49849.42222,3840.022222
193,SIMPLE PNEUMONIA & PLEURISY W MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,33,156958.4848,8878.878788
194,SIMPLE PNEUMONIA & PLEURISY W CC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,116,80879.27586,5404.155172
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,73,46986.63014,3692.520548
202,BRONCHITIS & ASTHMA W CC/MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,21,65759.42857,5128.857143
203,BRONCHITIS & ASTHMA W/O CC/MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,23,42618.56522,3551.391304
207,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,22,459985.2727,39018.86364
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,20,197806.95,13071.6
238,MAJOR CARDIOVASC PROCEDURES W/O MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,25,111007.6,15551.84
243,PERMANENT CARDIAC PACEMAKER IMPLANT W CC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,12,143124.75,13739.33333
244,PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,16,68691.125,10399
246,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,15,167274.3333,17401.33333
247,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,72,102363.6528,9899.208333
249,PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,24,92171.29167,9040
251,PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,12,96394.66667,8759
252,OTHER VASCULAR PROCEDURES W MCC,10139,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35209,AL - Birmingham,15,152865.8667,15799.4
