DRGCode,DRGDef,providertracking,providername,ProviderStreet,cityname,st_abrev,ProviderZip,HospitalReferralRegion,Discharges,AverageCoveredCharges,AverageTotalPayments
253,OTHER VASCULAR PROCEDURES W CC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,15,122080.2,38174.6
280,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,11,45576,10552.81818
287,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,32,46847.8125,6314.59375
291,HEART FAILURE & SHOCK W MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,91,41925.68132,8538.318681
292,HEART FAILURE & SHOCK W CC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,45,34644.37778,6810.777778
293,HEART FAILURE & SHOCK W/O CC/MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,14,21051.14286,3927.214286
300,PERIPHERAL VASCULAR DISORDERS W CC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,29,24532.34483,5318.862069
308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,17,35140.05882,9261.705882
309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,34,29114.91176,4895.323529
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,37,18174.86486,3659.675676
312,SYNCOPE & COLLAPSE,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,33,26719.84848,4167.30303
313,CHEST PAIN,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,21,21233.85714,3217.142857
314,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,23,58925.34783,11438.34783
330,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,13,141794.6923,25674.76923
378,G.I. HEMORRHAGE W CC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,25,32703.64,5936.92
389,G.I. OBSTRUCTION W CC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,16,30833,5453.125
390,G.I. OBSTRUCTION W/O CC/MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,15,22570.6,3716.6
391,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,14,24715.07143,6755.714286
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,60,26127.35,4809.35
394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,20,28142.9,5810.65
469,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,13,112490.9231,17993.15385
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,130,90942.33846,14772.68462
480,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,11,110944.9091,19180
481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,18,85258.66667,11644.44444
552,MEDICAL BACK PROBLEMS W/O MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,29,33192.48276,4680.482759
563,FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,13,28537.53846,3946.230769
603,CELLULITIS W/O MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,37,21713.56757,5177.513514
638,DIABETES W CC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,15,25335.4,4698.066667
640,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,12,44022.25,6385.333333
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,45,18756.93333,3939.311111
682,RENAL FAILURE W MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,43,43879.16279,9316.488372
683,RENAL FAILURE W CC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,61,25463.91803,5771.754098
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,22,26939.31818,6759.045455
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,42,23992.64286,4469.428571
699,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,13,34812.61538,5809.615385
812,RED BLOOD CELL DISORDERS W/O MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,28,24350.07143,7542.071429
853,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,12,191089.9167,38711.25
870,SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,12,188609.6667,36175.08333
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,81,62009.11111,12398.09877
872,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,11,34424.36364,6523.545455
885,PSYCHOSES,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,247,28280.24696,5480.08502
918,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,13,19573.84615,4540.307692
948,SIGNS & SYMPTOMS W/O MCC,140217,PROVENA - SAINT JOSEPH HOSPITAL,77 N AIRLITE STREET,ELGIN,IL,60123,IL - Elgin,13,24462.23077,3939.538462
039,EXTRACRANIAL PROCEDURES W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,21,27950.95238,7953.761905
057,DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,55,19552.78182,6727.454545
064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,69,45302.84058,15983.44928
065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,122,27112.45902,8633.377049
066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,58,21952.77586,6648.724138
069,TRANSIENT ISCHEMIA,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,99,20306.82828,6078.090909
074,CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,33,19400.42424,6601.333333
101,SEIZURES W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,57,19833.91228,6543.701754
149,DYSEQUILIBRIUM,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,74,17795.36486,5125.054054
176,PULMONARY EMBOLISM W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,44,30153.15909,8908.318182
177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,70,50165.78571,17570.64286
178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,61,31517.65574,12147.63934
189,PULMONARY EDEMA & RESPIRATORY FAILURE,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,29,24258.41379,10384.89655
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,90,31530.13333,9516.655556
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,129,24649.18605,9256.689922
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,76,16730.32895,6362.842105
193,SIMPLE PNEUMONIA & PLEURISY W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,107,36986.98131,11580.45794
194,SIMPLE PNEUMONIA & PLEURISY W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,153,22840.60131,7954.575163
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,52,17356.80769,6192
202,BRONCHITIS & ASTHMA W CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,31,28260.64516,6745.032258
207,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,26,126097.5769,39798.03846
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,49,60098.10204,17837.87755
238,MAJOR CARDIOVASC PROCEDURES W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,30,75670.2,28463.73333
243,PERMANENT CARDIAC PACEMAKER IMPLANT W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,28,69399.96429,21539.10714
244,PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,20,46628.95,17064
246,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,21,85709.14286,23737.33333
247,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,54,71754.01852,20451.14815
249,PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,39,64394.35897,15593.02564
251,PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,28,58043.82143,13432.64286
252,OTHER VASCULAR PROCEDURES W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,38,75224.57895,24179.39474
253,OTHER VASCULAR PROCEDURES W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,37,55249.83784,18247
254,OTHER VASCULAR PROCEDURES W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,19,32580.21053,11987.15789
280,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,43,42275.83721,14513.60465
281,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,30,32521.73333,9071
282,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,16,23089.3125,8368.1875
286,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,14,48605,17028.71429
287,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,38,37256.36842,8972.526316
291,HEART FAILURE & SHOCK W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,112,39600.23214,12201.57143
292,HEART FAILURE & SHOCK W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,223,25458.18834,8647.901345
293,HEART FAILURE & SHOCK W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,73,16839.89041,5362.958904
300,PERIPHERAL VASCULAR DISORDERS W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,64,17670.375,7003.078125
301,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,24,12135.91667,5203.291667
303,ATHEROSCLEROSIS W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,18,17964.44444,4490.5
305,HYPERTENSION W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,38,14510.44737,5021.868421
308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,61,36156.7541,9830.754098
309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,133,19375.92481,6587.240602
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,92,13621.92391,4875.282609
312,SYNCOPE & COLLAPSE,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,223,17446.23767,5633.295964
313,CHEST PAIN,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,159,14417.79874,4231.716981
314,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,55,50717.43636,13888.03636
315,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,25,21996.56,7573.52
329,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,42,142236.9762,49856.92857
330,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,70,68099.34286,21752.62857
372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,39,19494.10256,9457.205128
377,G.I. HEMORRHAGE W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,49,65083.95918,17371.46939
378,G.I. HEMORRHAGE W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,170,26601.17059,7875.511765
379,G.I. HEMORRHAGE W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,34,14214.79412,5888.205882
389,G.I. OBSTRUCTION W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,87,24125.3908,7682
390,G.I. OBSTRUCTION W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,33,15776.51515,5191.848485
391,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,58,32966.77586,9280.775862
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,307,18789.24104,5615.485342
394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,69,27169.26087,8927.913043
418,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,35,45255.28571,14197.91429
419,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,23,35546.95652,10880.47826
439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,35,30799.82857,11226.4
460,SPINAL FUSION EXCEPT CERVICAL W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,92,81664.32609,35472.94565
469,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,24,66719.70833,32788.45833
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,505,43858.13267,17794.56634
473,CERVICAL SPINAL FUSION W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,19,50888.73684,19725.84211
480,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,28,71746.25,23536.89286
481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,101,51021.06931,15970.20792
482,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,16,39474.5625,11573.6875
491,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,20,27842.15,7540.8
536,FRACTURES OF HIP & PELVIS W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,54,16629.42593,5726.944444
552,MEDICAL BACK PROBLEMS W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,105,22861.21905,6838.733333
563,FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,48,14504.04167,5278.9375
602,CELLULITIS W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,25,39310.64,10866.72
603,CELLULITIS W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,164,19113.7561,7562.579268
638,DIABETES W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,32,14659.78125,6095.71875
640,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,48,25925.60417,8516.458333
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,153,15786.96078,5324.111111
682,RENAL FAILURE W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,71,36289.71831,13219.90141
683,RENAL FAILURE W CC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,160,21520.625,8403.4375
684,RENAL FAILURE W/O CC/MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,16,16868.9375,5373.875
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,IL - Evanston,116,27060.52586,9293.862069
