DRGCode,DRGDef,providertracking,providername,ProviderStreet,cityname,st_abrev,ProviderZip,HospitalReferralRegion,Discharges,AverageCoveredCharges,AverageTotalPayments
682,RENAL FAILURE W MCC,490023,THE FAUQUIER HOSPITAL INC,500 HOSPITAL DRIVE,WARRENTON,VA,20186,VA - Arlington,35,23535.62857,11117.65714
683,RENAL FAILURE W CC,490023,THE FAUQUIER HOSPITAL INC,500 HOSPITAL DRIVE,WARRENTON,VA,20186,VA - Arlington,38,18514.92105,6290.184211
684,RENAL FAILURE W/O CC/MCC,490023,THE FAUQUIER HOSPITAL INC,500 HOSPITAL DRIVE,WARRENTON,VA,20186,VA - Arlington,15,11543.13333,4666.6
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,490023,THE FAUQUIER HOSPITAL INC,500 HOSPITAL DRIVE,WARRENTON,VA,20186,VA - Arlington,34,26440.26471,7758.558824
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,490023,THE FAUQUIER HOSPITAL INC,500 HOSPITAL DRIVE,WARRENTON,VA,20186,VA - Arlington,74,14599.94595,4855.689189
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,490023,THE FAUQUIER HOSPITAL INC,500 HOSPITAL DRIVE,WARRENTON,VA,20186,VA - Arlington,60,38720.65,12552.95
872,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,490023,THE FAUQUIER HOSPITAL INC,500 HOSPITAL DRIVE,WARRENTON,VA,20186,VA - Arlington,30,18405.63333,6852.066667
948,SIGNS & SYMPTOMS W/O MCC,490023,THE FAUQUIER HOSPITAL INC,500 HOSPITAL DRIVE,WARRENTON,VA,20186,VA - Arlington,20,13074.9,4001.2
039,EXTRACRANIAL PROCEDURES W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,125,18347.336,6751.2
057,DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,19,16480.63158,6390.789474
064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,134,33203.73134,13543.70896
065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,144,23201.70139,8054.069444
066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,89,18422.01124,7026.078652
069,TRANSIENT ISCHEMIA,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,116,15089.11207,5027.827586
074,CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,24,14108.08333,5782.958333
101,SEIZURES W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,61,15946.77049,5121.639344
149,DYSEQUILIBRIUM,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,31,11093.19355,4303.419355
176,PULMONARY EMBOLISM W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,39,19799.02564,7313.410256
177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,53,30230.0566,13455.64151
178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,34,20272.97059,9389.058824
189,PULMONARY EDEMA & RESPIRATORY FAILURE,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,150,20487.07333,9241.706667
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,88,19217.13636,7869.090909
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,117,13896.35043,6518.333333
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,69,11489.95652,4815.507246
193,SIMPLE PNEUMONIA & PLEURISY W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,140,22563.37143,9978.55
194,SIMPLE PNEUMONIA & PLEURISY W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,114,15957.91228,6774.403509
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,38,12070.71053,5242.657895
202,BRONCHITIS & ASTHMA W CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,21,9781.238095,5593.809524
203,BRONCHITIS & ASTHMA W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,22,8530.227273,4039.681818
207,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,48,119176.5208,40166.8125
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,84,40870.66667,15097.95238
238,MAJOR CARDIOVASC PROCEDURES W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,98,66310.87755,23498.18367
243,PERMANENT CARDIAC PACEMAKER IMPLANT W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,54,50450.53704,19596.59259
244,PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,39,39600.30769,14522.23077
246,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,74,90348.7027,25260.27027
247,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,261,62376.76628,15037.0728
249,PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,97,53963.82474,12483.26804
251,PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,104,44662.88462,12028.65385
252,OTHER VASCULAR PROCEDURES W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,81,58630.77778,21249.37037
253,OTHER VASCULAR PROCEDURES W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,94,42710.68085,17078.98936
254,OTHER VASCULAR PROCEDURES W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,61,24712.91803,10799.42623
280,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,102,33805.54902,12437.98039
281,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,87,24590.10345,8568.091954
282,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,56,22657.17857,6008.178571
286,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,40,42469.075,14330.05
287,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,253,27368.3004,8372.458498
291,HEART FAILURE & SHOCK W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,177,24046.47458,10361.50282
292,HEART FAILURE & SHOCK W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,181,16083.41989,6917.607735
293,HEART FAILURE & SHOCK W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,97,10989.37113,4686.525773
300,PERIPHERAL VASCULAR DISORDERS W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,37,14246.2973,6440.594595
301,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,18,9675.111111,4385.166667
303,ATHEROSCLEROSIS W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,31,10086.3871,4229.903226
305,HYPERTENSION W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,47,11033.74468,4373.382979
308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,59,21782.69492,9225.508475
309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,114,13645.72807,5902.105263
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,147,9119.62585,4013.47619
312,SYNCOPE & COLLAPSE,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,187,11636.81818,5264.181818
313,CHEST PAIN,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,164,11005.63415,4150.243902
314,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,67,29572.10448,11966.23881
315,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,34,17230.61765,6485.382353
329,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,42,95169.97619,35494.7381
330,MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,74,51915.45946,19930.59459
372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,36,16827.19444,8329.75
377,G.I. HEMORRHAGE W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,46,27712.26087,11749.34783
378,G.I. HEMORRHAGE W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,169,15485.0355,7372.840237
379,G.I. HEMORRHAGE W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,33,9589.636364,4691.545455
389,G.I. OBSTRUCTION W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,48,13348.35417,7301.291667
390,G.I. OBSTRUCTION W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,41,8245.609756,4852.585366
391,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,51,16438.94118,8035.980392
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,272,11777.63603,5173.988971
394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,32,16493.28125,6784.8125
418,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,18,41329.61111,12904.38889
419,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,28,25333.25,7995.857143
439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,32,12273.53125,6791.28125
460,SPINAL FUSION EXCEPT CERVICAL W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,54,92242.94444,35049.61111
469,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,31,63488.03226,20682.58065
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,683,53441.01903,16008.00293
473,CERVICAL SPINAL FUSION W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,33,49450.51515,14600.48485
480,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,51,57828.07843,19882.05882
481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,136,40768.02206,12102.91176
482,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,24,29937.04167,10124.83333
491,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,38,28052.15789,7293.947368
536,FRACTURES OF HIP & PELVIS W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,27,10758.92593,4740.666667
552,MEDICAL BACK PROBLEMS W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,107,17506.78505,5990.859813
563,FX SPRN STRN & DISL EXCEPT FEMUR HIP PELVIS & THIGH W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,32,13170.21875,4832.625
602,CELLULITIS W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,17,26500.94118,10396
603,CELLULITIS W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,75,13281.81333,5985.413333
638,DIABETES W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,52,13002.5,6239.576923
640,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,51,15822.70588,7296.411765
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,108,11447.33333,4717.675926
682,RENAL FAILURE W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,137,27243.48905,12017.89781
683,RENAL FAILURE W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,145,16232.12414,7220.4
684,RENAL FAILURE W/O CC/MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,16,9618.125,4812.375
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,89,13973.30337,8102.764045
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,104,11641.25,5332.182692
698,OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,12,14039.66667,8841
699,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,18,11359.77778,6444.944444
811,RED BLOOD CELL DISORDERS W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,20,23559.35,9978.85
812,RED BLOOD CELL DISORDERS W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,80,15480.75,7172.0375
853,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,46,112257.5652,42057.41304
870,SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,41,100109.6829,39536.09756
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,308,32192.46429,12797.15909
872,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,69,19195.73913,8513.913043
897,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,29,12893.10345,4479.896552
917,POISONING & TOXIC EFFECTS OF DRUGS W MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,41,19014.78049,9320.243902
918,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,31,10231.90323,4111.16129
948,SIGNS & SYMPTOMS W/O MCC,490024,CARILION ROANOKE MEMORIAL CENTER,1906 BELLEVIEW AVENUE SE,ROANOKE,VA,24014,VA - Roanoke,49,11226.95918,4600.591837
177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,20,20192.45,9559.6
178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,11,15865.54545,7350.909091
189,PULMONARY EDEMA & RESPIRATORY FAILURE,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,59,14013.08475,7094.932203
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,67,11765.52239,6370.283582
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,56,11182.03571,5240.5
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,17,7473.705882,3752.470588
193,SIMPLE PNEUMONIA & PLEURISY W MCC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,27,14995.48148,7911.111111
194,SIMPLE PNEUMONIA & PLEURISY W CC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,12,10215.25,4937.083333
291,HEART FAILURE & SHOCK W MCC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,29,16127.48276,7545.413793
292,HEART FAILURE & SHOCK W CC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,32,11930.6875,5358.3125
378,G.I. HEMORRHAGE W CC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,15,15731.6,5408
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,36,10517.44444,3916.527778
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,32,34328.84375,11630.71875
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,14,9683.071429,3595.428571
683,RENAL FAILURE W CC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,15,10169.13333,4888.066667
689,KIDNEY & URINARY TRACT INFECTIONS W MCC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,11,12712.54545,5634.181818
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,16,10034.5,3981.0625
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,310 THIRD STREET NE,NORTON,VA,24273,TN - Kingsport,90,21210.98889,9052.988889
