DRGCode,DRGDef,providertracking,providername,ProviderStreet,cityname,st_abrev,ProviderZip,HospitalReferralRegion,Discharges,AverageCoveredCharges,AverageTotalPayments
372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,16,12346.4375,7849.125
377,G.I. HEMORRHAGE W MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,23,30478.73913,11288.13043
378,G.I. HEMORRHAGE W CC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,58,15363.53448,6715.12069
389,G.I. OBSTRUCTION W CC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,20,9055.05,6178.1
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,66,12879.90909,4924.590909
394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,19,14279.63158,6510.157895
439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,12,13719.25,6669.5
460,SPINAL FUSION EXCEPT CERVICAL W/O MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,31,70446.35484,25448.19355
469,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,29,60055.24138,21826.41379
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,454,44062.62555,14268.89427
480,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,25,44349.64,18816.52
481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,76,30835.97368,12115.39474
491,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,15,25046.2,6633.333333
552,MEDICAL BACK PROBLEMS W/O MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,31,10560.54839,5424.677419
603,CELLULITIS W/O MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,48,13512.39583,5523.979167
638,DIABETES W CC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,15,18344.8,5499.533333
640,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,20,15057.15,7543.1
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,38,9661.342105,4504.263158
682,RENAL FAILURE W MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,36,31606.66667,10804.80556
683,RENAL FAILURE W CC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,45,15997.24444,7207.844444
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,37,11707.91892,5173.081081
699,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,14,18931.71429,7549.428571
812,RED BLOOD CELL DISORDERS W/O MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,16,12492.9375,5500.5
853,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,22,89715.59091,36146.81818
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,161,24322.2795,12345.47826
872,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,63,15049.69841,7514.269841
885,PSYCHOSES,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,227,12140.95595,5974.418502
897,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,20,11679.8,4300.75
917,POISONING & TOXIC EFFECTS OF DRUGS W MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,13,29242.84615,9881.846154
918,POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,21,13353.19048,4159.619048
948,SIGNS & SYMPTOMS W/O MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,18,11804.66667,4551.888889
065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,15,19853.8,7126.6
066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,16,16173.5625,5448.9375
069,TRANSIENT ISCHEMIA,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,14,13073.42857,4695.642857
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,18,30079.33333,8766.611111
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,18,23150.11111,7575.055556
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,16,17511.375,4775.1875
194,SIMPLE PNEUMONIA & PLEURISY W CC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,37,20286.81081,6646.216216
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,14,15061.78571,4505.357143
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,11,64322,18384.45455
291,HEART FAILURE & SHOCK W MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,19,23368.73684,9029.842105
292,HEART FAILURE & SHOCK W CC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,33,15502.21212,6537.090909
293,HEART FAILURE & SHOCK W/O CC/MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,17,12914.76471,4486
303,ATHEROSCLEROSIS W/O MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,11,10877.09091,3817
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,23,19385.82609,3728.652174
312,SYNCOPE & COLLAPSE,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,18,12364.27778,4691.833333
313,CHEST PAIN,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,19,11111.94737,3718.947368
378,G.I. HEMORRHAGE W CC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,28,16655.10714,6824.392857
389,G.I. OBSTRUCTION W CC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,13,17325,6006.538462
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,49,14686.53061,4694.77551
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,94,32432.52128,14079.12766
481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,11,37655.81818,11962.81818
552,MEDICAL BACK PROBLEMS W/O MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,12,18507,5324.833333
603,CELLULITIS W/O MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,25,16330.2,5434.16
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,28,10793,4351.821429
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,26,12351.57692,4995.038462
812,RED BLOOD CELL DISORDERS W/O MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,11,16633.09091,6155.818182
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,38,25037.84211,11907.76316
872,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,40,16687.575,7344.05
065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,20,15475.7,5950.9
177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,11,21859.72727,10598
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,16,12289.875,5203.9375
193,SIMPLE PNEUMONIA & PLEURISY W MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,18,16791.33333,7980.333333
194,SIMPLE PNEUMONIA & PLEURISY W CC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,38,16555.36842,5747.526316
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,13,12137.23077,4073
280,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,14,21632,9427.928571
291,HEART FAILURE & SHOCK W MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,19,16292.63158,8036.578947
292,HEART FAILURE & SHOCK W CC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,23,15935.65217,5722.608696
293,HEART FAILURE & SHOCK W/O CC/MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,16,10704.3125,3863.8125
308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,14,20544.42857,7510.928571
309,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,12,11430.58333,4814
310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,13,9290.692308,3253
313,CHEST PAIN,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,15,9178.8,3156
378,G.I. HEMORRHAGE W CC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,22,17899.59091,5897
392,ESOPHAGITIS GASTROENT & MISC DIGEST DISORDERS W/O MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,19,13129.15789,4117
470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,59,36902.13559,11844.25424
481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,17,32629.17647,10536.58824
552,MEDICAL BACK PROBLEMS W/O MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,16,13899.375,4602.9375
641,MISC DISORDERS OF NUTRITION METABOLISM FLUIDS/ELECTROLYTES W/O MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,36,12125.27778,3868.194444
683,RENAL FAILURE W CC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,18,14592.72222,5554.611111
690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,14,9575.785714,3873.5
812,RED BLOOD CELL DISORDERS W/O MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,14,18935.71429,5228.857143
871,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,62,22959.48387,10596.37097
872,SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,30,15761.36667,6692.666667
948,SIGNS & SYMPTOMS W/O MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,13,14092.92308,3862.461538
039,EXTRACRANIAL PROCEDURES W/O CC/MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,25,17466.44,6381.72
057,DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,27,8519.111111,5546.185185
064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,64,16226.875,11418.5625
065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,95,11633.14737,7113.873684
066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,62,9740.596774,5277.032258
069,TRANSIENT ISCHEMIA,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,61,8372.213115,4604.245902
074,CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,16,10126.25,5473.5625
101,SEIZURES W/O MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,35,8953.228571,4979.342857
149,DYSEQUILIBRIUM,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,25,7521.72,4028.48
176,PULMONARY EMBOLISM W/O MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,49,8654,6320.918367
177,RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,79,21991.29114,12079.29114
178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,31,12033.96774,8380.322581
189,PULMONARY EDEMA & RESPIRATORY FAILURE,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,90,15843.1,8176.922222
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,107,12936.18692,7553.168224
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,54,10450.7963,6057.796296
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,36,7037,4640.611111
193,SIMPLE PNEUMONIA & PLEURISY W MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,163,16841.64417,9115.736196
194,SIMPLE PNEUMONIA & PLEURISY W CC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,177,10573.80226,6375.271186
195,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,77,8091.883117,4486.662338
202,BRONCHITIS & ASTHMA W CC/MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,22,10228.5,5507.409091
208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,33,34621.63636,14826.84848
238,MAJOR CARDIOVASC PROCEDURES W/O MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,35,42333.6,20464.54286
243,PERMANENT CARDIAC PACEMAKER IMPLANT W CC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,40,47242.225,16484.325
244,PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,22,43490.31818,13961.59091
246,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,14,50064.07143,23207.57143
247,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,90,29213.67778,14299.56667
249,PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,15,30140,11128.06667
251,PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,25,27492.72,12565.36
252,OTHER VASCULAR PROCEDURES W MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,30,40850.13333,18726.73333
253,OTHER VASCULAR PROCEDURES W CC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,49,38284.55102,15393.87755
254,OTHER VASCULAR PROCEDURES W/O CC/MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,19,23739.68421,10998.73684
280,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,38,16675.15789,10633.05263
281,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W CC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,25,11346.36,7312.04
282,ACUTE MYOCARDIAL INFARCTION DISCHARGED ALIVE W/O CC/MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,12,12900.91667,5029.5
286,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,16,19477.4375,12565.6875
287,CIRCULATORY DISORDERS EXCEPT AMI W CARD CATH W/O MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,36,14617.13889,7243.972222
291,HEART FAILURE & SHOCK W MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,161,13205.3354,8955.142857
292,HEART FAILURE & SHOCK W CC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,150,9754.04,6387.593333
293,HEART FAILURE & SHOCK W/O CC/MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,49,8359.857143,4353.122449
300,PERIPHERAL VASCULAR DISORDERS W CC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,16,8418.1875,5897.5
303,ATHEROSCLEROSIS W/O MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,11,7046.909091,3674.181818
308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,63,12479.79365,7787.619048
